total_samples,speed_sps,train_loss,val_loss,lr
32030720,3562.8,0.06279402675912203,0.05894445404817815,9.207774916112275e-05
32130816,3165.5,0.06274837063973213,0.05878493255866592,5.940096019153203e-05
32230912,3567.4,0.06479834252611145,0.06169708073347378,0.0004532389597777898
32331008,3562.2,0.06365833549624514,0.05910648950341135,0.00011651604893919644
32431104,3164.6,0.06253383751682308,0.05862716578416007,4.496414025354239e-05
32531200,3167.7,0.0623631929726247,0.05853971782881785,4.7001471222627216e-05
32631296,3571.8,0.06363823499216144,0.066874606090024,0.0009238727615951903
32731392,3562.8,0.065555296638204,0.05999406735834858,0.0002631698435289425
32831488,3556.6,0.06267676573923177,0.05858982964361856,4.4972482534405095e-05
32931584,3159.3,0.06220847048113108,0.05845950584134982,2.86008017325405e-05
33031680,3171.6,0.062096959213390375,0.05842116655410436,4.17922373492589e-05
33131776,3161.6,0.06203672729070534,0.05829599902299691,5.025783453458364e-05
33231872,3184.8,0.06198737546420463,0.058282020752714,5.727946541354628e-05
33331968,2754.4,0.06193617626529216,0.058120007087339685,3.5448394082361975e-05
33432064,3194.2,0.061731179723578035,0.05805297868735878,3.585814192817035e-05
33532160,3207.7,0.061834178769679934,0.058052525031123,4.542597897667761e-05
33632256,3185.2,0.061723540591842985,0.05795479443303385,4.012723445877015e-05
33732352,3196.6,0.06175158438665788,0.05794030397477898,5.1915770488736005e-05
33832448,3188.3,0.06173110452225751,0.05793031672213155,6.036525795598053e-05
33932544,3178.9,0.06170358417360374,0.05787034443909424,4.8241987610555525e-05
34032640,3183.1,0.061544192969189275,0.057803200762111824,4.737674504664298e-05
34132736,3186.5,0.061570158452176685,0.05773540120822792,4.917938048111887e-05
34232832,3579.1,0.06158467546067274,0.05786335974678323,8.634185906528297e-05
34332928,3181.7,0.061548437846972205,0.05770551305910136,6.444766486607103e-05
34433024,3167.1,0.06145905638518541,0.057683034462041705,6.832020321486174e-05
34533120,3180.8,0.0614289930733421,0.05758259003157042,5.953383837185191e-05
34633216,3208.5,0.061433021369797496,0.057569560955708685,6.43071633202733e-05
34733312,3180.9,0.06132002745557319,0.05754255041820005,5.502737270913399e-05
34833408,3198.4,0.061275052902338756,0.0574206903469337,4.219443192605724e-05
34933504,3201.3,0.06129235843830096,0.05741431844573098,9.347702295441011e-05
35033600,3579.9,0.061317627977989515,0.05749949907309516,6.848076373815137e-05
35133696,3574.1,0.061233360587102374,0.05742082531325768,7.72569647006541e-05
35233792,3177.9,0.06122246237895678,0.05730254854633311,5.0394439850500185e-05
35333888,2687.6,0.06109701666761847,0.05728824778716464,5.46020912355604e-05
35433984,3595.4,0.06106423550402112,0.05730413869277609,7.928485851706704e-05
35534080,3578.9,0.0612196496037571,0.057397473619101066,9.668415634995348e-05
35634176,3573.3,0.061199717480889364,0.05731161078626833,9.740462109372101e-05
35734272,3166.6,0.06115854400998491,0.05725785241451751,9.943190259325702e-05
35834368,3573.9,0.061161285947503335,0.05835735060430296,0.0002917410528435356
35934464,3567.0,0.061804112418533286,0.058162947051372677,0.00024265898278153666
36034560,3561.7,0.06138438066405713,0.05729572375539598,0.0001277708570046813
36134656,3168.5,0.06093741599899119,0.05712873450960403,0.00012490503718728653
36234752,3567.3,0.06135599248473297,0.05946461951551453,0.00042888049880759075
36334848,3568.1,0.06211546833252968,0.05783997280954984,0.00022268076960898185
36434944,3168.6,0.060922947114385916,0.05671200658017817,5.544649488622396e-05
36535040,3169.0,0.06046707646163833,0.056560165976035824,2.4054188016457516e-05
36635136,3174.9,0.06042973420885213,0.05647457966000033,1.6139984365890953e-05
36735232,3197.0,0.060242546946191425,0.05643283627106301,1.079105460231266e-05
36835328,3181.7,0.06025808146390159,0.05639939068205256,1.8652085592187187e-05
36935424,3203.1,0.06032994625818394,0.056398172108984956,2.1297069849802096e-05
